"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1";"Название св-ва для модификации товара №2";"Значение св-ва для модификации товара №2"
"Сосна новогодняя 50285";;"Размеры: 60см, 90см, 120см, 150см, 180см, 210см, 240см<br />
<br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0);""></span><br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;32560;910,00;"1 100,00";700,00;100,00000;шт;https://i5.storeland.net/2/9429/194285625/6e1ffd/sosna-novogodnyaya-32560.jpg;;;"Сосна новогодняя";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-182;;194520261;;;Размер;120см;;
"Сосна новогодняя 50285";;"Размеры: 60см, 90см, 120см, 150см, 180см, 210см, 240см<br />
<br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0);""></span><br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;32560;"1 290,00";"1 490,00";"1 000,00";100,00000;шт;https://i5.storeland.net/2/9429/194285625/6e1ffd/sosna-novogodnyaya-32560.jpg;;;"Сосна новогодняя";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-182;;194520261;;;Размер;150см;;
"Сосна новогодняя 50285";;"Размеры: 60см, 90см, 120см, 150см, 180см, 210см, 240см<br />
<br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0);""></span><br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;32560;"1 820,00";"2 050,00";"1 400,00";100,00000;шт;https://i5.storeland.net/2/9429/194285625/6e1ffd/sosna-novogodnyaya-32560.jpg;;;"Сосна новогодняя";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-182;;194520261;;;Размер;180см;;
"Сосна новогодняя 50285";;"Размеры: 60см, 90см, 120см, 150см, 180см, 210см, 240см<br />
<br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0);""></span><br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;32560;"2 280,00";"2 550,00";"1 750,00";100,00000;шт;https://i5.storeland.net/2/9429/194285625/6e1ffd/sosna-novogodnyaya-32560.jpg;;;"Сосна новогодняя";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-182;;194520261;;;Размер;210см;;
"Сосна новогодняя 50285";;"Размеры: 60см, 90см, 120см, 150см, 180см, 210см, 240см<br />
<br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0);""></span><br style=""color: rgb(0, 0, 0);"" />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;32560;"3 120,00";"3 350,00";"2 400,00";100,00000;шт;https://i5.storeland.net/2/9429/194285625/6e1ffd/sosna-novogodnyaya-32560.jpg;;;"Сосна новогодняя";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-182;;194520261;;;Размер;240см;;
"Мешок для подарков 50284";;"Без выбора<br />
Размеры: 20см*30см, 30см*40см, 40см*50см<br />
<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50284;195,00;0,00;150,00;100,00000;шт;"https://i2.storeland.net/3/637/206366503/6e1ffd/girlyanda-roza-43255.jpg
https://i2.storeland.net/3/764/207636144/6e1ffd/meshok-dlya-podarkov-43256.png
https://i5.storeland.net/3/764/207636145/6e1ffd/meshok-dlya-podarkov-43256.png";;;"Мешок для подарков";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-181;;194520240;;;Размер;"1 штука (30*40)";;
"Мешок для подарков 50284";;"Без выбора<br />
Размеры: 20см*30см, 30см*40см, 40см*50см<br />
<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50284;130,00;0,00;100,00;100,00000;шт;"https://i2.storeland.net/3/637/206366503/6e1ffd/girlyanda-roza-43255.jpg
https://i2.storeland.net/3/764/207636144/6e1ffd/meshok-dlya-podarkov-43256.png
https://i5.storeland.net/3/764/207636145/6e1ffd/meshok-dlya-podarkov-43256.png";;;"Мешок для подарков";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-181;;194520240;;;Размер;"1 штука (20*30)";;
"Мешок для подарков 50284";;"Без выбора<br />
Размеры: 20см*30см, 30см*40см, 40см*50см<br />
<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50284;260,00;0,00;200,00;100,00000;шт;"https://i2.storeland.net/3/637/206366503/6e1ffd/girlyanda-roza-43255.jpg
https://i2.storeland.net/3/764/207636144/6e1ffd/meshok-dlya-podarkov-43256.png
https://i5.storeland.net/3/764/207636145/6e1ffd/meshok-dlya-podarkov-43256.png";;;"Мешок для подарков";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-181;;194520240;;;Размер;"1 штука (40*50)";;
"Мешок для подарков 50284";;"Без выбора<br />
Размеры: 20см*30см, 30см*40см, 40см*50см<br />
<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50284;935,00;0,00;720,00;100,00000;шт;"https://i2.storeland.net/3/637/206366503/6e1ffd/girlyanda-roza-43255.jpg
https://i2.storeland.net/3/764/207636144/6e1ffd/meshok-dlya-podarkov-43256.png
https://i5.storeland.net/3/764/207636145/6e1ffd/meshok-dlya-podarkov-43256.png";;;"Мешок для подарков";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-181;;194520240;;;Размер;"12 штук (20*30)";;
"Мешок для подарков 50284";;"Без выбора<br />
Размеры: 20см*30см, 30см*40см, 40см*50см<br />
<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50284;"1 400,00";0,00;"1 080,00";100,00000;шт;"https://i2.storeland.net/3/637/206366503/6e1ffd/girlyanda-roza-43255.jpg
https://i2.storeland.net/3/764/207636144/6e1ffd/meshok-dlya-podarkov-43256.png
https://i5.storeland.net/3/764/207636145/6e1ffd/meshok-dlya-podarkov-43256.png";;;"Мешок для подарков";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-181;;194520240;;;Размер;"12 штук (30*40)";;
