"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1";"Название св-ва для модификации товара №2";"Значение св-ва для модификации товара №2"
"Водолазка женская 13509";;"<br />
Размер: 48-56 (единый)<br />
Ткань: Кашемир<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13509;450,00;0,00;350,00;100,00000;шт;https://i2.storeland.net/3/462/204615944/6e1ffd/vodolazka-zhenskaya-13509.png;;;"Водолазка женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-393;;161159334;;;Размер;единый;;
"Водолазка женская 13508";;"<br />
Размер: 48-56 (единый)<br />
Ткань: кашемир<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13508;450,00;0,00;350,00;100,00000;шт;https://i4.storeland.net/2/5775/157749679/6e1ffd/vodolazka-zhenskaya.jpg;;;"Водолазка женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-392;;161159333;;;Размер;единый;;
"Водолазка женская 13507";;"<br />
Размер: 50-56 (единый)<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13507;450,00;0,00;350,00;100,00000;шт;https://i4.storeland.net/2/5775/157749678/6e1ffd/vodolazka-zhenskaya.jpg;;;"Водолазка женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-391;;161159332;;;Размер;единый;;
"Водолазка женская 13506";;"<br />
Размер: 50-56 (единый)<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13506;450,00;0,00;350,00;100,00000;шт;https://i4.storeland.net/2/5775/157749677/6e1ffd/vodolazka-zhenskaya.jpg;;;"Водолазка женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-386;;161159331;;;Размер;единый;;
"Водолазка женская 13504";;"<br />
Размер: 50-56 (единый)<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13504;450,00;0,00;350,00;100,00000;шт;https://i4.storeland.net/2/5775/157749675/6e1ffd/vodolazka-zhenskaya.jpg;;;"Водолазка женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-384;;161159329;;;Размер;единый;;
"Водолазка женская 13503";;"<br />
Размер: 48-56 (единый)<br />
Ткань: Кашемир<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13503;450,00;0,00;350,00;100,00000;шт;https://i1.storeland.net/3/462/204615945/6e1ffd/vodolazka-zhenskaya-13503.jpg;;;"Водолазка женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-383;;161159324;;;Размер;единый;;
"Кофта женская 13502";;"<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13502;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5775/157749395/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-382;;161159321;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13501;710,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157749374/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-381;;161159320;;;Размер;единый;;
"Кофта женская 13500";;"<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13500;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5775/157749347/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-380;;161159319;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13499;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5775/157749331/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-378;;161159317;;;Размер;единый;;
"Кофта женская";;"<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13498;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5775/157749329/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-377;;161159316;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13495;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5775/157749315/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-374;;161159302;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13493;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748970/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-372;;161159251;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13492;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748969/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-371;;161159250;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13491;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748968/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-370;;161159249;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13490;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748967/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-369;;161159248;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13489;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748966/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-368;;161159247;;;Размер;единый;;
"Кофта женская 13488";;"<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13488;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748965/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-367;;161159246;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13487;650,00;0,00;500,00;100,00000;шт;https://i1.storeland.net/2/5775/157748963/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-366;;161159245;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13486;650,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5775/157748961/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-365;;161159244;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Машинная вязка<br />
Цвет Бжевый!<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13485;650,00;0,00;500,00;100,00000;шт;https://i1.storeland.net/2/5775/157748960/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-360;;161159191;;;Размер;единый;;
"Свитер женский";;"<br />
Цена штучно: 630 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13464;780,00;0,00;600,00;100,00000;шт;https://i4.storeland.net/2/5775/157744008/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-344;;161158910;;;Размер;единый;;
"Свитер женский";;"<br />
Цена штучно: 630 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13463;780,00;0,00;600,00;100,00000;шт;https://i1.storeland.net/2/5775/157743991/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-343;;161158908;;;Размер;единый;;
"Свитер женский";;"<br />
Цена штучно: 630 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13462;780,00;0,00;600,00;100,00000;шт;https://i4.storeland.net/2/5775/157743973/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-342;;161158907;;;Размер;единый;;
"Свитер женский 13461";;"<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13461;780,00;0,00;600,00;100,00000;шт;https://i4.storeland.net/2/5775/157743956/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-341;;161158905;;;Размер;единый;;
"Свитер женский";;"<br />
Цена штучно: 630 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13460;780,00;0,00;600,00;100,00000;шт;https://i1.storeland.net/2/5775/157743928/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-340;;161158904;;;Размер;единый;;
"Свитер женский";;"<br />
Цена штучно: 630 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13459;780,00;0,00;600,00;100,00000;шт;https://i4.storeland.net/2/5775/157743909/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-334;;161158903;;;Размер;единый;;
"Свитер женский 13854";;"<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
Цвет пудра!<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13457;780,00;0,00;600,00;100,00000;шт;https://i4.storeland.net/2/5775/157743834/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-332;;161158899;;;Размер;единый;;
"Свитер женский 13456";;"<br />
Размер: 42-48 (единый)<br />
Ткань: шерсть, акрил<br />
Машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13456;780,00;0,00;600,00;100,00000;шт;https://i4.storeland.net/2/5775/157743699/6e1ffd/kofta-zhenskaya.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-331;;161158872;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13416;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5774/157736286/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-303;;161154781;;;Размер;единый;;
"Кофта женская";;"<br />
Размер: 42-48 (единый)<br />
Ткань: машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13415;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5774/157736284/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-302;;161154780;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13414;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5774/157736280/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-301;;161154779;;;Размер;единый;;
"Кофта женская";;"<br />
Цена штучно: 570 рублей<br />
Размер: 42-48 (единый)<br />
Ткань: машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13413;710,00;0,00;550,00;100,00000;шт;https://i1.storeland.net/2/5774/157736278/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-45;;161154777;;;Размер;единый;;
"Кофта женская 13412";;"<br />
Размер: 42-48 (единый)<br />
Ткань: машинная вязка<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;13412;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5774/157736179/6e1ffd/kofta-zhenskaya.jpg;;;"Кофта женская";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-44;;161154739;;;Размер;единый;;
"Свитер женский 12767";;"<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12767;710,00;0,00;550,00;100,00000;шт;https://i3.storeland.net/2/5568/155672014/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-190;;159020373;;;Размер;единый;;
"Свитер женский";;"Цена штучно: 570 рублей<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Цвет пудра!<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12766;710,00;0,00;550,00;100,00000;шт;https://i5.storeland.net/2/5568/155671921/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-189;;159020372;;;Размер;единый;;
"Свитер женский";;"Цена штучно: 570 рублей<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Цвет пудра!<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12765;710,00;0,00;550,00;100,00000;шт;https://i5.storeland.net/2/5568/155671890/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-188;;159020371;;;Размер;единый;;
"Свитер женский 12763";;"<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12763;710,00;0,00;550,00;100,00000;шт;https://i2.storeland.net/2/5568/155671824/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-187;;159020370;;;Размер;единый;;
"Свитер женский";;"Цена штучно: 570 рублей<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12762;710,00;0,00;550,00;100,00000;шт;https://i4.storeland.net/2/5568/155671808/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-186;;159020369;;;Размер;единый;;
"Свитер женский";;"Цена штучно: 570 рублей<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12761;710,00;0,00;500,00;100,00000;шт;https://i1.storeland.net/2/5568/155671773/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-185;;159020368;;;Размер;единый;;
"Свитер женский 12753";;"<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12753;710,00;0,00;500,00;100,00000;шт;https://i4.storeland.net/2/5564/155637802/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-176;;158990346;;;Размер;единый;;
"Свитер женский";;"Цена штучно: 570 рублей<br />
Размер: 42-48 единый<br />
Ткань: шерсть, акрил<br />
Качество хорошее<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
 ";;12752;710,00;0,00;500,00;100,00000;шт;https://i5.storeland.net/2/5564/155637800/6e1ffd/sviter-zhenskij.jpg;;;"Свитер женский";"одежда оптом, блузка, купить кофту, кофты оптом, оптом, водолазка женская, прикольные, модные, интернет магазин, кофта";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";120cf9ef5c-175;;158990344;;;Размер;единый;;
